code,state,value,year,month
USA.2593244,New Jersey,82.57,1902,1
USA.2593245,New Mexico,11.98,1902,1
USA.2593246,New York,56.82,1902,1
USA.2593247,North Carolina,62.29,1902,1
USA.2593248,North Dakota,3.82,1902,1
USA.2593249,Ohio,47.74,1902,1
USA.2593250,Oklahoma,17.55,1902,1
USA.2593251,Oregon,56.19,1902,1
USA.2593252,Pennsylvania,70.46,1902,1
USA.2593253,Rhode Island,59.86,1902,1
USA.2593254,South Carolina,48.7,1902,1
USA.2593255,South Dakota,7.39,1902,1
USA.2593256,Tennessee,136.69,1902,1
USA.2593257,Texas,18.94,1902,1
USA.2593258,Utah,22.49,1902,1
USA.2593259,Vermont,52.72,1902,1
USA.2593260,Virginia,79.07,1902,1
USA.2593261,Washington,107.9,1902,1
USA.2593262,West Virginia,103.34,1902,1
USA.2593263,Wisconsin,15.96,1902,1
USA.2593264,Wyoming,10.79,1902,1
USA,United States of America,55.87,1902,2
USA.2593214,Alabama,171.54,1902,2
USA.2593215,Alaska,28.46,1902,2
USA.2593216,Arizona,8.82,1902,2
USA.2593217,Arkansas,66.13,1902,2
USA.2593218,California,184.05,1902,2
USA.2593219,Colorado,16.65,1902,2
USA.2593220,Connecticut,140.34,1902,2
USA.2593221,Delaware,141.84,1902,2
USA.2593222,District of Columbia,119.09,1902,2
USA.2593223,Florida,128.89,1902,2
USA.2593224,Georgia,175.2,1902,2
USA.2593225,Hawaii,225.54,1902,2
USA.2593226,Idaho,80.25,1902,2
USA.2593227,Illinois,32.89,1902,2
USA.2593228,Indiana,26.55,1902,2
USA.2593229,Iowa,17.41,1902,2
USA.2593230,Kansas,15.31,1902,2
USA.2593231,Kentucky,45.07,1902,2
USA.2593232,Louisiana,80.98,1902,2
USA.2593233,Maine,60.67,1902,2
USA.2593234,Maryland,124.94,1902,2
USA.2593235,Massachusetts,128.65,1902,2
USA.2593236,Michigan,29.58,1902,2
USA.2593237,Minnesota,16.74,1902,2
USA.2593238,Mississippi,94.0,1902,2
USA.2593239,Missouri,39.21,1902,2
USA.2593240,Montana,27.98,1902,2
USA.2593241,Nebraska,13.17,1902,2
USA.2593242,Nevada,35.04,1902,2
USA.2593243,New Hampshire,78.82,1902,2
USA.2593244,New Jersey,155.69,1902,2
USA.2593245,New Mexico,4.57,1902,2
USA.2593246,New York,79.76,1902,2
USA.2593247,North Carolina,159.26,1902,2
USA.2593248,North Dakota,26.44,1902,2
USA.2593249,Ohio,28.31,1902,2
USA.2593250,Oklahoma,12.65,1902,2
USA.2593251,Oregon,169.68,1902,2
USA.2593252,Pennsylvania,85.41,1902,2
USA.2593253,Rhode Island,155.43,1902,2
USA.2593254,South Carolina,147.04,1902,2
USA.2593255,South Dakota,14.43,1902,2
USA.2593256,Tennessee,89.61,1902,2
USA.2593257,Texas,17.57,1902,2
USA.2593258,Utah,22.25,1902,2
USA.2593259,Vermont,74.73,1902,2
USA.2593260,Virginia,122.7,1902,2
USA.2593261,Washington,195.13,1902,2
USA.2593262,West Virginia,91.72,1902,2
USA.2593263,Wisconsin,30.25,1902,2
USA.2593264,Wyoming,15.97,1902,2
USA,United States of America,63.31,1902,3
USA.2593214,Alabama,232.03,1902,3
USA.2593215,Alaska,30.14,1902,3
USA.2593216,Arizona,16.38,1902,3
USA.2593217,Arkansas,144.59,1902,3
USA.2593218,California,75.02,1902,3
USA.2593219,Colorado,29.32,1902,3
USA.2593220,Connecticut,156.13,1902,3
USA.2593221,Delaware,91.04,1902,3
USA.2593222,District of Columbia,88.29,1902,3
USA.2593223,Florida,121.18,1902,3
USA.2593224,Georgia,196.39,1902,3
USA.2593225,Hawaii,381.73,1902,3
USA.2593226,Idaho,32.81,1902,3
USA.2593227,Illinois,81.2,1902,3
USA.2593228,Indiana,76.76,1902,3
USA.2593229,Iowa,36.34,1902,3
USA.2593230,Kansas,44.39,1902,3
USA.2593231,Kentucky,111.98,1902,3
USA.2593232,Louisiana,125.41,1902,3
USA.2593233,Maine,188.39,1902,3
USA.2593234,Maryland,99.03,1902,3
USA.2593235,Massachusetts,153.22,1902,3
USA.2593236,Michigan,62.05,1902,3
USA.2593237,Minnesota,25.75,1902,3
USA.2593238,Mississippi,245.46,1902,3
USA.2593239,Missouri,85.4,1902,3
USA.2593240,Montana,26.84,1902,3
USA.2593241,Nebraska,30.78,1902,3
USA.2593242,Nevada,28.88,1902,3
USA.2593243,New Hampshire,149.43,1902,3
USA.2593244,New Jersey,114.89,1902,3
USA.2593245,New Mexico,9.22,1902,3
USA.2593246,New York,95.68,1902,3
USA.2593247,North Carolina,92.95,1902,3
USA.2593248,North Dakota,46.95,1902,3
USA.2593249,Ohio,76.17,1902,3
USA.2593250,Oklahoma,95.92,1902,3
USA.2593251,Oregon,83.49,1902,3
USA.2593252,Pennsylvania,99.63,1902,3
USA.2593253,Rhode Island,173.58,1902,3
USA.2593254,South Carolina,105.01,1902,3
USA.2593255,South Dakota,44.02,1902,3
USA.2593256,Tennessee,177.07,1902,3
USA.2593257,Texas,32.35,1902,3
USA.2593258,Utah,31.68,1902,3
USA.2593259,Vermont,125.06,1902,3
USA.2593260,Virginia,90.67,1902,3
USA.2593261,Washington,115.29,1902,3
USA.2593262,West Virginia,117.88,1902,3
USA.2593263,Wisconsin,30.78,1902,3
USA.2593264,Wyoming,30.85,1902,3
USA,United States of America,42.53,1902,4
USA.2593214,Alabama,57.2,1902,4
USA.2593215,Alaska,26.44,1902,4
USA.2593216,Arizona,2.38,1902,4
USA.2593217,Arkansas,80.38,1902,4
USA.2593218,California,48.3,1902,4
USA.2593219,Colorado,18.02,1902,4
USA.2593220,Connecticut,101.64,1902,4
USA.2593221,Delaware,94.53,1902,4
USA.2593222,District of Columbia,76.67,1902,4
USA.2593223,Florida,43.47,1902,4
USA.2593224,Georgia,49.77,1902,4
USA.2593225,Hawaii,174.47,1902,4
USA.2593226,Idaho,38.8,1902,4
USA.2593227,Illinois,61.14,1902,4
USA.2593228,Indiana,52.76,1902,4
USA.2593229,Iowa,44.94,1902,4
USA.2593230,Kansas,26.3,1902,4
USA.2593231,Kentucky,65.32,1902,4
USA.2593232,Louisiana,86.47,1902,4
USA.2593233,Maine,79.66,1902,4
USA.2593234,Maryland,88.29,1902,4
USA.2593235,Massachusetts,101.54,1902,4
USA.2593236,Michigan,45.07,1902,4
USA.2593237,Minnesota,38.05,1902,4
USA.2593238,Mississippi,77.06,1902,4
USA.2593239,Missouri,67.59,1902,4
USA.2593240,Montana,24.19,1902,4
USA.2593241,Nebraska,30.4,1902,4
USA.2593242,Nevada,15.14,1902,4
USA.2593243,New Hampshire,108.75,1902,4
USA.2593244,New Jersey,92.3,1902,4
USA.2593245,New Mexico,1.64,1902,4
USA.2593246,New York,80.46,1902,4
USA.2593247,North Carolina,64.24,1902,4
USA.2593248,North Dakota,19.68,1902,4
USA.2593249,Ohio,59.45,1902,4
USA.2593250,Oklahoma,67.41,1902,4
USA.2593251,Oregon,74.69,1902,4
USA.2593252,Pennsylvania,86.58,1902,4
USA.2593253,Rhode Island,100.99,1902,4
USA.2593254,South Carolina,55.92,1902,4
USA.2593255,South Dakota,37.59,1902,4
USA.2593256,Tennessee,74.97,1902,4
USA.2593257,Texas,40.54,1902,4
USA.2593258,Utah,24.53,1902,4
USA.2593259,Vermont,97.35,1902,4
USA.2593260,Virginia,64.66,1902,4
USA.2593261,Washington,91.8,1902,4
USA.2593262,West Virginia,83.43,1902,4
USA.2593263,Wisconsin,50.49,1902,4
USA.2593264,Wyoming,32.61,1902,4
USA,United States of America,68.68,1902,5
USA.2593214,Alabama,60.9,1902,5
USA.2593215,Alaska,30.53,1902,5
USA.2593216,Arizona,8.18,1902,5
USA.2593217,Arkansas,99.69,1902,5
USA.2593218,California,27.37,1902,5
USA.2593219,Colorado,60.18,1902,5
USA.2593220,Connecticut,48.34,1902,5
USA.2593221,Delaware,49.1,1902,5
USA.2593222,District of Columbia,51.69,1902,5
USA.2593223,Florida,59.23,1902,5
USA.2593224,Georgia,63.8,1902,5
USA.2593225,Hawaii,225.03,1902,5
USA.2593226,Idaho,51.37,1902,5
USA.2593227,Illinois,100.06,1902,5
USA.2593228,Indiana,111.73,1902,5
USA.2593229,Iowa,128.53,1902,5
USA.2593230,Kansas,157.77,1902,5
USA.2593231,Kentucky,98.67,1902,5
USA.2593232,Louisiana,98.17,1902,5
USA.2593233,Maine,90.16,1902,5
USA.2593234,Maryland,50.22,1902,5
USA.2593235,Massachusetts,48.57,1902,5
USA.2593236,Michigan,85.99,1902,5
USA.2593237,Minnesota,121.12,1902,5
USA.2593238,Mississippi,70.05,1902,5
USA.2593239,Missouri,121.89,1902,5
USA.2593240,Montana,90.04,1902,5
USA.2593241,Nebraska,100.13,1902,5
USA.2593242,Nevada,10.47,1902,5
USA.2593243,New Hampshire,86.63,1902,5
USA.2593244,New Jersey,46.62,1902,5
USA.2593245,New Mexico,24.75,1902,5
USA.2593246,New York,75.65,1902,5
USA.2593247,North Carolina,60.56,1902,5
USA.2593248,North Dakota,92.12,1902,5
USA.2593249,Ohio,79.87,1902,5
USA.2593250,Oklahoma,235.2,1902,5
USA.2593251,Oregon,61.62,1902,5
USA.2593252,Pennsylvania,54.17,1902,5
USA.2593253,Rhode Island,36.84,1902,5
USA.2593254,South Carolina,63.19,1902,5
USA.2593255,South Dakota,63.66,1902,5
USA.2593256,Tennessee,81.59,1902,5
USA.2593257,Texas,94.52,1902,5
USA.2593258,Utah,14.44,1902,5
USA.2593259,Vermont,104.97,1902,5
USA.2593260,Virginia,68.92,1902,5
USA.2593261,Washington,75.21,1902,5
USA.2593262,West Virginia,84.51,1902,5
USA.2593263,Wisconsin,130.28,1902,5
USA.2593264,Wyoming,42.2,1902,5
USA,United States of America,68.27,1902,6
USA.2593214,Alabama,39.71,1902,6
USA.2593215,Alaska,39.3,1902,6
USA.2593216,Arizona,2.17,1902,6
USA.2593217,Arkansas,139.22,1902,6
USA.2593218,California,2.43,1902,6
USA.2593219,Colorado,29.9,1902,6
USA.2593220,Connecticut,111.64,1902,6
USA.2593221,Delaware,156.77,1902,6
USA.2593222,District of Columbia,106.96,1902,6
USA.2593223,Florida,161.56,1902,6
USA.2593224,Georgia,101.44,1902,6
USA.2593225,Hawaii,170.93,1902,6
USA.2593226,Idaho,18.9,1902,6
USA.2593227,Illinois,196.05,1902,6
USA.2593228,Indiana,182.21,1902,6
USA.2593229,Iowa,181.7,1902,6
USA.2593230,Kansas,140.99,1902,6
USA.2593231,Kentucky,134.38,1902,6
USA.2593232,Louisiana,54.46,1902,6
USA.2593233,Maine,135.63,1902,6
USA.2593234,Maryland,130.13,1902,6
USA.2593235,Massachusetts,85.82,1902,6
USA.2593236,Michigan,122.51,1902,6
USA.2593237,Minnesota,91.54,1902,6
USA.2593238,Mississippi,42.18,1902,6
USA.2593239,Missouri,171.74,1902,6
USA.2593240,Montana,60.72,1902,6
USA.2593241,Nebraska,123.61,1902,6
USA.2593242,Nevada,1.64,1902,6
USA.2593243,New Hampshire,108.75,1902,6
USA.2593244,New Jersey,157.88,1902,6
USA.2593245,New Mexico,14.65,1902,6
USA.2593246,New York,133.13,1902,6
USA.2593247,North Carolina,112.61,1902,6
USA.2593248,North Dakota,95.7,1902,6
USA.2593249,Ohio,186.34,1902,6
USA.2593250,Oklahoma,65.38,1902,6
USA.2593251,Oregon,15.14,1902,6
USA.2593252,Pennsylvania,151.86,1902,6
USA.2593253,Rhode Island,79.9,1902,6
USA.2593254,South Carolina,107.1,1902,6
USA.2593255,South Dakota,80.9,1902,6
USA.2593256,Tennessee,102.55,1902,6
USA.2593257,Texas,42.05,1902,6
USA.2593258,Utah,4.59,1902,6
USA.2593259,Vermont,121.93,1902,6
USA.2593260,Virginia,115.74,1902,6
USA.2593261,Washington,26.54,1902,6
USA.2593262,West Virginia,138.66,1902,6
USA.2593263,Wisconsin,103.82,1902,6
USA.2593264,Wyoming,36.49,1902,6
USA,United States of America,72.91,1902,7
USA.2593214,Alabama,73.74,1902,7
USA.2593215,Alaska,61.23,1902,7
USA.2593216,Arizona,14.48,1902,7
USA.2593217,Arkansas,112.07,1902,7
USA.2593218,California,4.24,1902,7
USA.2593219,Colorado,35.24,1902,7
USA.2593220,Connecticut,123.84,1902,7
USA.2593221,Delaware,92.51,1902,7
USA.2593222,District of Columbia,105.56,1902,7
USA.2593223,Florida,132.51,1902,7
USA.2593224,Georgia,122.02,1902,7
USA.2593225,Hawaii,164.2,1902,7
USA.2593226,Idaho,28.48,1902,7
USA.2593227,Illinois,118.47,1902,7
USA.2593228,Indiana,90.59,1902,7
USA.2593229,Iowa,206.39,1902,7
USA.2593230,Kansas,107.35,1902,7
USA.2593231,Kentucky,55.03,1902,7
USA.2593232,Louisiana,114.95,1902,7
USA.2593233,Maine,65.36,1902,7
USA.2593234,Maryland,103.82,1902,7
USA.2593235,Massachusetts,107.28,1902,7
USA.2593236,Michigan,119.61,1902,7
USA.2593237,Minnesota,109.41,1902,7
USA.2593238,Mississippi,94.2,1902,7
USA.2593239,Missouri,118.36,1902,7
USA.2593240,Montana,42.48,1902,7
USA.2593241,Nebraska,132.21,1902,7
USA.2593242,Nevada,14.37,1902,7
USA.2593243,New Hampshire,106.69,1902,7
USA.2593244,New Jersey,115.1,1902,7
USA.2593245,New Mexico,51.86,1902,7
USA.2593246,New York,166.36,1902,7
USA.2593247,North Carolina,75.74,1902,7
USA.2593248,North Dakota,50.7,1902,7
USA.2593249,Ohio,115.3,1902,7
USA.2593250,Oklahoma,61.5,1902,7
USA.2593251,Oregon,25.92,1902,7
USA.2593252,Pennsylvania,154.75,1902,7
USA.2593253,Rhode Island,88.96,1902,7
USA.2593254,South Carolina,97.98,1902,7
USA.2593255,South Dakota,53.19,1902,7
USA.2593256,Tennessee,52.13,1902,7
USA.2593257,Texas,111.8,1902,7
USA.2593258,Utah,11.3,1902,7
USA.2593259,Vermont,122.64,1902,7
USA.2593260,Virginia,78.4,1902,7
USA.2593261,Washington,45.43,1902,7
USA.2593262,West Virginia,92.07,1902,7
USA.2593263,Wisconsin,155.65,1902,7
USA.2593264,Wyoming,23.33,1902,7
USA,United States of America,61.1,1902,8
USA.2593214,Alabama,91.0,1902,8
USA.2593215,Alaska,83.25,1902,8
USA.2593216,Arizona,45.05,1902,8
USA.2593217,Arkansas,73.33,1902,8
USA.2593218,California,2.54,1902,8
USA.2593219,Colorado,52.74,1902,8
USA.2593220,Connecticut,72.37,1902,8
USA.2593221,Delaware,56.09,1902,8
USA.2593222,District of Columbia,62.8,1902,8
USA.2593223,Florida,121.88,1902,8
USA.2593224,Georgia,95.5,1902,8
USA.2593225,Hawaii,234.96,1902,8
USA.2593226,Idaho,10.07,1902,8
USA.2593227,Illinois,117.83,1902,8
USA.2593228,Indiana,60.21,1902,8
USA.2593229,Iowa,169.89,1902,8
USA.2593230,Kansas,108.66,1902,8
USA.2593231,Kentucky,56.33,1902,8
USA.2593232,Louisiana,75.18,1902,8
USA.2593233,Maine,115.51,1902,8
USA.2593234,Maryland,64.15,1902,8
USA.2593235,Massachusetts,87.12,1902,8
USA.2593236,Michigan,37.76,1902,8
USA.2593237,Minnesota,106.18,1902,8
USA.2593238,Mississippi,90.39,1902,8
USA.2593239,Missouri,155.35,1902,8
USA.2593240,Montana,21.29,1902,8
USA.2593241,Nebraska,75.66,1902,8
USA.2593242,Nevada,6.84,1902,8
USA.2593243,New Hampshire,118.89,1902,8
USA.2593244,New Jersey,96.97,1902,8
USA.2593245,New Mexico,69.56,1902,8
USA.2593246,New York,74.35,1902,8
USA.2593247,North Carolina,102.43,1902,8
USA.2593248,North Dakota,54.54,1902,8
USA.2593249,Ohio,40.07,1902,8
USA.2593250,Oklahoma,56.0,1902,8
USA.2593251,Oregon,9.15,1902,8
USA.2593252,Pennsylvania,63.95,1902,8
USA.2593253,Rhode Island,64.32,1902,8
USA.2593254,South Carolina,128.18,1902,8
USA.2593255,South Dakota,78.74,1902,8
USA.2593256,Tennessee,77.88,1902,8
USA.2593257,Texas,18.38,1902,8
USA.2593258,Utah,13.97,1902,8
USA.2593259,Vermont,103.81,1902,8
USA.2593260,Virginia,68.28,1902,8
USA.2593261,Washington,15.31,1902,8
USA.2593262,West Virginia,61.6,1902,8
USA.2593263,Wisconsin,58.81,1902,8
USA.2593264,Wyoming,9.6,1902,8
USA,United States of America,67.9,1902,9
USA.2593214,Alabama,119.18,1902,9
USA.2593215,Alaska,64.62,1902,9
USA.2593216,Arizona,20.41,1902,9
USA.2593217,Arkansas,133.52,1902,9
USA.2593218,California,1.29,1902,9
USA.2593219,Colorado,41.13,1902,9
USA.2593220,Connecticut,163.94,1902,9
USA.2593221,Delaware,149.51,1902,9
USA.2593222,District of Columbia,158.94,1902,9
USA.2593223,Florida,239.75,1902,9
USA.2593224,Georgia,132.2,1902,9
USA.2593225,Hawaii,179.39,1902,9
USA.2593226,Idaho,13.15,1902,9
USA.2593227,Illinois,101.55,1902,9
USA.2593228,Indiana,116.31,1902,9
USA.2593229,Iowa,108.83,1902,9
USA.2593230,Kansas,85.57,1902,9
USA.2593231,Kentucky,106.13,1902,9
USA.2593232,Louisiana,146.57,1902,9
USA.2593233,Maine,95.15,1902,9
USA.2593234,Maryland,151.15,1902,9
USA.2593235,Massachusetts,128.62,1902,9
USA.2593236,Michigan,88.04,1902,9
USA.2593237,Minnesota,44.71,1902,9
USA.2593238,Mississippi,131.38,1902,9
USA.2593239,Missouri,106.46,1902,9
USA.2593240,Montana,12.59,1902,9
USA.2593241,Nebraska,79.79,1902,9
USA.2593242,Nevada,6.2,1902,9
USA.2593243,New Hampshire,118.25,1902,9
USA.2593244,New Jersey,146.26,1902,9
USA.2593245,New Mexico,25.56,1902,9
USA.2593246,New York,94.19,1902,9
USA.2593247,North Carolina,106.56,1902,9
USA.2593248,North Dakota,13.49,1902,9
USA.2593249,Ohio,114.84,1902,9
USA.2593250,Oklahoma,133.14,1902,9
USA.2593251,Oregon,17.68,1902,9
USA.2593252,Pennsylvania,108.72,1902,9
USA.2593253,Rhode Island,124.96,1902,9
USA.2593254,South Carolina,97.8,1902,9
USA.2593255,South Dakota,18.06,1902,9
USA.2593256,Tennessee,123.04,1902,9
USA.2593257,Texas,97.56,1902,9
USA.2593258,Utah,18.85,1902,9
USA.2593259,Vermont,104.04,1902,9
USA.2593260,Virginia,96.3,1902,9
USA.2593261,Washington,47.94,1902,9
USA.2593262,West Virginia,78.79,1902,9
USA.2593263,Wisconsin,80.48,1902,9
USA.2593264,Wyoming,20.25,1902,9
USA,United States of America,49.21,1902,10
USA.2593214,Alabama,93.53,1902,10
USA.2593215,Alaska,48.57,1902,10
USA.2593216,Arizona,3.5,1902,10
USA.2593217,Arkansas,63.31,1902,10
USA.2593218,California,40.05,1902,10
USA.2593219,Colorado,21.28,1902,10
USA.2593220,Connecticut,145.85,1902,10
USA.2593221,Delaware,141.12,1902,10
USA.2593222,District of Columbia,152.54,1902,10
USA.2593223,Florida,184.85,1902,10
USA.2593224,Georgia,106.82,1902,10
USA.2593225,Hawaii,151.33,1902,10
USA.2593226,Idaho,13.46,1902,10
USA.2593227,Illinois,58.03,1902,10
USA.2593228,Indiana,64.36,1902,10
USA.2593229,Iowa,55.93,1902,10
USA.2593230,Kansas,54.21,1902,10
USA.2593231,Kentucky,53.67,1902,10
USA.2593232,Louisiana,71.58,1902,10
USA.2593233,Maine,129.88,1902,10
USA.2593234,Maryland,143.06,1902,10
USA.2593235,Massachusetts,125.33,1902,10
USA.2593236,Michigan,61.14,1902,10
USA.2593237,Minnesota,51.79,1902,10
USA.2593238,Mississippi,47.14,1902,10
USA.2593239,Missouri,58.86,1902,10
USA.2593240,Montana,6.28,1902,10
USA.2593241,Nebraska,43.43,1902,10
USA.2593242,Nevada,5.83,1902,10
USA.2593243,New Hampshire,119.68,1902,10
USA.2593244,New Jersey,163.36,1902,10
USA.2593245,New Mexico,13.87,1902,10
USA.2593246,New York,110.78,1902,10
USA.2593247,North Carolina,93.64,1902,10
USA.2593248,North Dakota,27.38,1902,10
USA.2593249,Ohio,56.31,1902,10
USA.2593250,Oklahoma,48.81,1902,10
USA.2593251,Oregon,31.74,1902,10
USA.2593252,Pennsylvania,103.91,1902,10
USA.2593253,Rhode Island,124.99,1902,10
USA.2593254,South Carolina,118.64,1902,10
USA.2593255,South Dakota,18.26,1902,10
USA.2593256,Tennessee,53.79,1902,10
USA.2593257,Texas,54.88,1902,10
USA.2593258,Utah,8.61,1902,10
USA.2593259,Vermont,115.37,1902,10
USA.2593260,Virginia,115.7,1902,10
USA.2593261,Washington,53.89,1902,10
USA.2593262,West Virginia,69.86,1902,10
USA.2593263,Wisconsin,47.95,1902,10
USA.2593264,Wyoming,9.79,1902,10
USA,United States of America,64.28,1902,11
USA.2593214,Alabama,96.77,1902,11
USA.2593215,Alaska,40.49,1902,11
USA.2593216,Arizona,38.5,1902,11
USA.2593217,Arkansas,164.42,1902,11
USA.2593218,California,93.15,1902,11
USA.2593219,Colorado,21.48,1902,11
USA.2593220,Connecticut,32.74,1902,11
USA.2593221,Delaware,78.58,1902,11
USA.2593222,District of Columbia,89.63,1902,11
USA.2593223,Florida,69.6,1902,11
USA.2593224,Georgia,87.78,1902,11
USA.2593225,Hawaii,249.26,1902,11
USA.2593226,Idaho,74.69,1902,11
USA.2593227,Illinois,78.55,1902,11
USA.2593228,Indiana,92.45,1902,11
USA.2593229,Iowa,53.18,1902,11
USA.2593230,Kansas,30.51,1902,11
USA.2593231,Kentucky,108.69,1902,11
USA.2593232,Louisiana,122.57,1902,11
USA.2593233,Maine,40.28,1902,11
USA.2593234,Maryland,79.71,1902,11
USA.2593235,Massachusetts,31.3,1902,11
USA.2593236,Michigan,69.94,1902,11
USA.2593237,Minnesota,41.03,1902,11
USA.2593238,Mississippi,107.56,1902,11
USA.2593239,Missouri,92.83,1902,11
USA.2593240,Montana,28.54,1902,11
USA.2593241,Nebraska,10.49,1902,11
USA.2593242,Nevada,26.71,1902,11
USA.2593243,New Hampshire,31.64,1902,11
USA.2593244,New Jersey,56.31,1902,11
USA.2593245,New Mexico,19.31,1902,11
USA.2593246,New York,36.28,1902,11
USA.2593247,North Carolina,98.03,1902,11
USA.2593248,North Dakota,9.31,1902,11
USA.2593249,Ohio,67.75,1902,11
USA.2593250,Oklahoma,119.51,1902,11
USA.2593251,Oregon,156.98,1902,11
USA.2593252,Pennsylvania,44.92,1902,11
USA.2593253,Rhode Island,38.67,1902,11
USA.2593254,South Carolina,92.97,1902,11
USA.2593255,South Dakota,9.19,1902,11
USA.2593256,Tennessee,117.22,1902,11
USA.2593257,Texas,97.31,1902,11
USA.2593258,Utah,39.47,1902,11
USA.2593259,Vermont,35.02,1902,11
USA.2593260,Virginia,96.33,1902,11
USA.2593261,Washington,215.79,1902,11
USA.2593262,West Virginia,82.95,1902,11
USA.2593263,Wisconsin,66.21,1902,11
USA.2593264,Wyoming,13.48,1902,11
USA,United States of America,65.25,1902,12
USA.2593214,Alabama,139.33,1902,12
USA.2593215,Alaska,39.18,1902,12
USA.2593216,Arizona,27.3,1902,12
USA.2593217,Arkansas,132.83,1902,12
USA.2593218,California,78.34,1902,12
USA.2593219,Colorado,30.63,1902,12
USA.2593220,Connecticut,174.53,1902,12
USA.2593221,Delaware,148.14,1902,12
USA.2593222,District of Columbia,134.64,1902,12
USA.2593223,Florida,79.89,1902,12
USA.2593224,Georgia,117.47,1902,12
USA.2593225,Hawaii,347.1,1902,12
USA.2593226,Idaho,65.34,1902,12
USA.2593227,Illinois,75.11,1902,12
USA.2593228,Indiana,96.67,1902,12
USA.2593229,Iowa,54.28,1902,12
USA.2593230,Kansas,25.14,1902,12
USA.2593231,Kentucky,173.11,1902,12
USA.2593232,Louisiana,128.16,1902,12
USA.2593233,Maine,120.6,1902,12
USA.2593234,Maryland,141.08,1902,12
USA.2593235,Massachusetts,154.78,1902,12
USA.2593236,Michigan,57.66,1902,12
USA.2593237,Minnesota,38.24,1902,12
USA.2593238,Mississippi,145.54,1902,12
USA.2593239,Missouri,81.12,1902,12
USA.2593240,Montana,26.0,1902,12
USA.2593241,Nebraska,32.34,1902,12
USA.2593242,Nevada,12.88,1902,12
USA.2593243,New Hampshire,124.47,1902,12
USA.2593244,New Jersey,183.22,1902,12
USA.2593245,New Mexico,24.05,1902,12
USA.2593246,New York,104.95,1902,12
USA.2593247,North Carolina,92.7,1902,12
USA.2593248,North Dakota,12.56,1902,12
USA.2593249,Ohio,98.93,1902,12
USA.2593250,Oklahoma,50.55,1902,12
USA.2593251,Oregon,158.81,1902,12
USA.2593252,Pennsylvania,125.9,1902,12
USA.2593253,Rhode Island,167.8,1902,12
USA.2593254,South Carolina,108.11,1902,12
USA.2593255,South Dakota,29.02,1902,12
USA.2593256,Tennessee,163.94,1902,12
USA.2593257,Texas,41.34,1902,12
USA.2593258,Utah,24.49,1902,12
USA.2593259,Vermont,101.25,1902,12
USA.2593260,Virginia,102.42,1902,12
USA.2593261,Washington,221.64,1902,12
USA.2593262,West Virginia,142.69,1902,12
USA.2593263,Wisconsin,51.73,1902,12
USA.2593264,Wyoming,23.08,1902,12
USA,United States of America,53.44,1903,1
USA.2593214,Alabama,88.88,1903,1
USA.2593215,Alaska,33.83,1903,1
USA.2593216,Arizona,6.44,1903,1
USA.2593217,Arkansas,70.65,1903,1
USA.2593218,California,120.78,1903,1
USA.2593219,Colorado,14.04,1903,1
USA.2593220,Connecticut,101.35,1903,1
USA.2593221,Delaware,91.77,1903,1
USA.2593222,District of Columbia,90.25,1903,1
USA.2593223,Florida,123.52,1903,1
USA.2593224,Georgia,84.04,1903,1
USA.2593225,Hawaii,158.04,1903,1
USA.2593226,Idaho,84.19,1903,1
USA.2593227,Illinois,38.13,1903,1
USA.2593228,Indiana,62.29,1903,1
USA.2593229,Iowa,6.78,1903,1
USA.2593230,Kansas,8.18,1903,1
USA.2593231,Kentucky,75.95,1903,1
USA.2593232,Louisiana,134.43,1903,1
USA.2593233,Maine,100.93,1903,1
USA.2593234,Maryland,95.97,1903,1
USA.2593235,Massachusetts,97.93,1903,1
USA.2593236,Michigan,41.24,1903,1
USA.2593237,Minnesota,13.78,1903,1
USA.2593238,Mississippi,130.32,1903,1
USA.2593239,Missouri,36.83,1903,1
USA.2593240,Montana,21.35,1903,1
USA.2593241,Nebraska,5.32,1903,1
USA.2593242,Nevada,43.67,1903,1
